Transaction_ID,Items,Time_Stamp
T4167,"String Hoppers, Fish Ambul Thiyal, Papadam, Chicken Curry, Brinjal Moju",2025-11-21 01:37 PM
T4168,"Fried Rice, Kiri Hodi, Fish Ambul Thiyal, Fried Egg, Brinjal Moju",2025-11-21 01:37 PM
T4169,"Fried Rice, Jackfruit, Chicken Curry, Devilled Chicken",2025-11-21 01:37 PM
T4170,"White Rice, Brinjal Moju, Fish Ambul Thiyal",2025-11-21 01:37 PM
T4171,"Fried Rice, Chop Suey, Gotukola, Chilli Paste, Brinjal Moju",2025-11-21 01:38 PM
T4172,"Fried Rice, Fish, Jackfruit, Chop Suey, Fried Fish, Chilli Paste",2025-11-21 01:38 PM
T4173,"White Rice, Coconut Sambol, Fish Ambul Thiyal, Potato Tempered, Kiri Hodi, Brinjal Moju",2025-11-21 01:38 PM
T4174,"String Hoppers, Fish Ambul Thiyal, Chicken Curry, Fish, Pol Sambol",2025-11-21 01:38 PM
T4175,"Fried Rice, Fried Fish, Potato Tempered, Dried Fish, Coconut Sambol, Chilli Paste",2025-11-21 01:40 PM
T4176,"String Hoppers, Dhal, Pumpkin, Kiri Hodi",2025-11-21 01:40 PM
T4177,"White Rice, Chilli Paste, Gotukola, Pumpkin, Potato Tempered",2025-11-21 01:40 PM
T4178,"String Hoppers, Pumpkin, Jackfruit, Fish Ambul Thiyal",2025-11-21 01:40 PM
T4179,"String Hoppers, Gotukola, Fish, Mallum",2025-11-21 01:40 PM
T4180,"Fried Rice, Fried Fish, Chop Suey, Gotukola",2025-11-21 01:41 PM
T4181,"String Hoppers, Pol Sambol, Papadam, Pumpkin, Chilli Paste, Fish",2025-11-21 01:41 PM
T4182,"Red Rice, Fish, Dhal",2025-11-21 01:41 PM
T4183,"White Rice, Papadam, Dhal, Jackfruit, Fish Ambul Thiyal",2025-11-21 01:42 PM
T4184,"White Rice, Chicken Curry, Devilled Chicken, Chilli Paste, Dried Fish, Papadam",2025-11-21 01:42 PM
T4185,"String Hoppers, Devilled Chicken, Fish Ambul Thiyal",2025-11-21 01:42 PM
T4186,"Fried Rice, Pol Sambol, Dhal, Devilled Chicken, Chicken Curry",2025-11-21 01:42 PM
T4187,"String Hoppers, Chop Suey, Pol Sambol",2025-11-21 01:42 PM
T4188,"Fried Rice, Fried Egg, Mallum, Brinjal Moju, Chop Suey, Pumpkin",2025-11-21 01:42 PM
T4189,"Fried Rice, Dried Fish, Fried Fish, Kiri Hodi",2025-11-21 01:43 PM
T4190,"Red Rice, Chop Suey, Mallum",2025-11-21 01:43 PM
T4191,"Fried Rice, Coconut Sambol, Mallum, Chilli Paste, Devilled Chicken, Pumpkin",2025-11-21 01:43 PM
T4192,"White Rice, Devilled Chicken, Fish Ambul Thiyal",2025-11-21 01:43 PM
T4193,"White Rice, Dhal, Brinjal Moju, Coconut Sambol",2025-11-21 01:44 PM
T4194,"Fried Rice, Papadam, Mallum, Jackfruit, Gotukola",2025-11-21 01:45 PM
T4195,"String Hoppers, Pol Sambol, Fish, Chicken",2025-11-21 01:45 PM
T4196,"Fried Rice, Dried Fish, Dhal, Coconut Sambol, Papadam",2025-11-21 01:45 PM
T4197,"Red Rice, Fish Ambul Thiyal, Jackfruit, Kiri Hodi, Potato Tempered, Chilli Paste",2025-11-21 01:45 PM
T4198,"Red Rice, Brinjal Moju, Devilled Chicken, Chop Suey, Jackfruit, Mallum",2025-11-21 01:45 PM
T4199,"Fried Rice, Potato Tempered, Fried Fish, Gotukola, Fish Ambul Thiyal",2025-11-21 01:45 PM
T4200,"White Rice, Pol Sambol, Fish",2025-11-21 01:45 PM
T4201,"White Rice, Kiri Hodi, Brinjal Moju, Fish, Coconut Sambol",2025-11-21 01:46 PM
T4202,"Fried Rice, Fish Ambul Thiyal, Kiri Hodi, Pumpkin, Brinjal Moju, Dhal",2025-11-21 01:46 PM
T4203,"Fried Rice, Fried Fish, Chop Suey, Fish, Chicken",2025-11-21 01:46 PM
T4204,"String Hoppers, Brinjal Moju, Potato Tempered, Fish Ambul Thiyal, Pol Sambol, Gotukola",2025-11-21 01:46 PM
T4205,"Red Rice, Chop Suey, Pumpkin, Brinjal Moju, Dried Fish",2025-11-21 01:47 PM
T4206,"White Rice, Potato Tempered, Devilled Chicken, Chicken, Chop Suey",2025-11-21 01:47 PM
T4207,"String Hoppers, Pumpkin, Fried Egg",2025-11-21 01:47 PM
T4208,"Red Rice, Fish Ambul Thiyal, Fish",2025-11-21 01:47 PM
T4209,"White Rice, Chop Suey, Fish, Chicken Curry, Jackfruit",2025-11-21 01:47 PM
T4210,"Fried Rice, Mallum, Gotukola, Devilled Chicken, Kiri Hodi, Coconut Sambol",2025-11-21 01:48 PM
T4211,"Fried Rice, Fish, Potato Tempered, Chicken Curry, Fish Ambul Thiyal, Fried Egg",2025-11-21 01:48 PM
T4212,"String Hoppers, Potato Tempered, Dried Fish, Papadam, Fish Ambul Thiyal",2025-11-21 01:48 PM
T4213,"Fried Rice, Chicken, Chop Suey, Fish Ambul Thiyal, Mallum, Chicken Curry",2025-11-21 01:48 PM
T4214,"Fried Rice, Devilled Chicken, Papadam, Dhal, Fried Egg",2025-11-21 01:49 PM
T4215,"String Hoppers, Brinjal Moju, Devilled Chicken, Chilli Paste, Potato Tempered",2025-11-21 01:50 PM
T4216,"String Hoppers, Pumpkin, Mallum, Chilli Paste, Fish, Potato Tempered",2025-11-21 01:50 PM
T4217,"String Hoppers, Chicken Curry, Chicken, Fried Fish",2025-11-21 01:50 PM
T4218,"Fried Rice, Coconut Sambol, Potato Tempered",2025-11-21 01:51 PM
T4219,"Fried Rice, Kiri Hodi, Coconut Sambol, Potato Tempered, Fish, Brinjal Moju",2025-11-21 01:52 PM
T4220,"String Hoppers, Fried Fish, Potato Tempered, Papadam",2025-11-21 01:52 PM
T4221,"Fried Rice, Kiri Hodi, Fish Ambul Thiyal, Pumpkin, Chilli Paste",2025-11-21 01:52 PM
T4222,"White Rice, Fried Fish, Devilled Chicken, Dried Fish, Pumpkin, Potato Tempered",2025-11-21 01:53 PM
T4223,"String Hoppers, Chicken, Chop Suey",2025-11-21 01:53 PM
T4224,"Red Rice, Jackfruit, Coconut Sambol",2025-11-21 01:53 PM
T4225,"Fried Rice, Pumpkin, Potato Tempered",2025-11-21 01:53 PM
T4226,"String Hoppers, Dried Fish, Coconut Sambol",2025-11-21 01:53 PM
T4227,"Fried Rice, Brinjal Moju, Papadam",2025-11-21 01:53 PM
T4228,"String Hoppers, Chilli Paste, Fish Ambul Thiyal, Chop Suey",2025-11-21 01:54 PM
T4229,"Red Rice, Mallum, Potato Tempered, Devilled Chicken, Chicken Curry, Pol Sambol",2025-11-21 01:54 PM
T4230,"White Rice, Chicken, Pol Sambol, Brinjal Moju, Chicken Curry",2025-11-21 01:54 PM
T4231,"Fried Rice, Pumpkin, Brinjal Moju, Fried Egg, Coconut Sambol, Mallum",2025-11-21 01:54 PM
T4232,"White Rice, Fish, Jackfruit, Chicken",2025-11-21 01:54 PM
T4233,"Red Rice, Chop Suey, Dhal, Jackfruit",2025-11-21 01:55 PM
T4234,"Fried Rice, Pumpkin, Chop Suey, Coconut Sambol",2025-11-21 01:55 PM
T4235,"Fried Rice, Brinjal Moju, Fried Fish, Chicken Curry",2025-11-21 01:55 PM
T4236,"String Hoppers, Chicken Curry, Fish Ambul Thiyal, Brinjal Moju, Pol Sambol, Coconut Sambol",2025-11-21 01:56 PM
T4237,"Red Rice, Chilli Paste, Dhal, Chicken, Chop Suey",2025-11-21 01:56 PM
T4238,"String Hoppers, Devilled Chicken, Pol Sambol, Fried Egg",2025-11-21 01:56 PM
T4239,"White Rice, Dhal, Chilli Paste, Gotukola, Fish Ambul Thiyal, Kiri Hodi",2025-11-21 01:56 PM
T4240,"String Hoppers, Brinjal Moju, Kiri Hodi, Fish",2025-11-21 01:56 PM
T4241,"Red Rice, Chilli Paste, Fried Egg, Dried Fish",2025-11-21 01:57 PM
T4242,"String Hoppers, Jackfruit, Mallum",2025-11-21 01:57 PM
T4243,"White Rice, Gotukola, Jackfruit, Fish",2025-11-21 01:57 PM
T4244,"White Rice, Gotukola, Dried Fish, Jackfruit, Potato Tempered",2025-11-21 01:57 PM
T4245,"String Hoppers, Fish Ambul Thiyal, Chop Suey, Fried Fish",2025-11-21 01:57 PM
T4246,"String Hoppers, Coconut Sambol, Fish, Chop Suey, Dried Fish",2025-11-21 01:57 PM
T4247,"White Rice, Devilled Chicken, Fish Ambul Thiyal, Fish",2025-11-21 01:57 PM
T4248,"Red Rice, Chilli Paste, Potato Tempered",2025-11-21 01:57 PM
T4249,"Fried Rice, Chicken, Dried Fish",2025-11-21 01:58 PM
T4250,"White Rice, Fish Ambul Thiyal, Mallum",2025-11-21 01:58 PM
T4251,"Red Rice, Papadam, Fried Egg, Potato Tempered",2025-11-21 01:58 PM
T4252,"White Rice, Pol Sambol, Chilli Paste, Fried Fish, Potato Tempered, Fish",2025-11-21 01:59 PM
T4253,"Fried Rice, Mallum, Gotukola, Dhal, Jackfruit, Fish",2025-11-21 01:59 PM
T4254,"White Rice, Chicken Curry, Fish Ambul Thiyal, Fish",2025-11-21 01:59 PM
T4255,"Red Rice, Gotukola, Coconut Sambol",2025-11-21 02:00 PM
T4256,"White Rice, Dried Fish, Dhal, Chicken Curry",2025-11-21 02:00 PM
T4257,"String Hoppers, Fried Fish, Coconut Sambol, Brinjal Moju, Pumpkin, Dhal",2025-11-21 02:00 PM
T4258,,2025-11-21 02:00 PM
T4259,"String Hoppers, Pol Sambol, Potato Tempered, Papadam, Chicken Curry, Coconut Sambol",2025-11-21 02:00 PM
T4260,"Fried Rice, Brinjal Moju, Pol Sambol",2025-11-21 02:01 PM
T4261,"Red Rice, Gotukola, Potato Tempered, Brinjal Moju, Mallum, Pumpkin",2025-11-21 02:01 PM
T4262,"Fried Rice, Papadam, Pumpkin, Fried Fish, Potato Tempered, Chilli Paste",2025-11-21 02:01 PM
T4263,"String Hoppers, Pumpkin, Chicken Curry, Gotukola",2025-11-21 02:01 PM
T4264,"String Hoppers, Fried Egg, Fish Ambul Thiyal, Dried Fish, Fish",2025-11-21 02:02 PM
T4265,"String Hoppers, Potato Tempered, Kiri Hodi, Jackfruit, Dried Fish",2025-11-21 02:02 PM
T4266,"Red Rice, Chicken Curry, Chop Suey, Dhal, Dried Fish",2025-11-21 02:02 PM
T4267,"Fried Rice, Kiri Hodi, Brinjal Moju",2025-11-21 02:03 PM
T4268,"Red Rice, Fried Fish, Mallum, Fish Ambul Thiyal",2025-11-21 02:04 PM
T4269,"Red Rice, Pumpkin, Potato Tempered, Papadam, Jackfruit, Devilled Chicken",2025-11-21 02:04 PM
T4270,"Red Rice, Dried Fish, Papadam, Mallum",2025-11-21 02:04 PM
T4271,"String Hoppers, Dhal, Coconut Sambol, Fish, Gotukola, Potato Tempered",2025-11-21 02:04 PM
T4272,"White Rice, Chop Suey, Chicken Curry",2025-11-21 02:04 PM
T4273,"String Hoppers, Fish Ambul Thiyal, Gotukola, Dried Fish",2025-11-21 02:05 PM
T4274,"Red Rice, Gotukola, Potato Tempered, Pol Sambol",2025-11-21 02:05 PM
T4275,"Red Rice, Devilled Chicken, Fish, Chilli Paste, Dhal, Mallum",2025-11-21 02:06 PM
T4276,"White Rice, Devilled Chicken, Papadam, Chicken Curry",2025-11-21 02:06 PM
T4277,"Fried Rice, Chop Suey, Jackfruit, Dhal",2025-11-21 02:06 PM
T4278,"String Hoppers, Coconut Sambol, Chicken Curry, Fish Ambul Thiyal, Jackfruit",2025-11-21 02:07 PM
T4279,"String Hoppers, Fish Ambul Thiyal, Fish, Dried Fish, Chicken",2025-11-21 02:07 PM
T4280,"Red Rice, Gotukola, Jackfruit",2025-11-21 02:07 PM
T4281,,2025-11-21 02:08 PM
T4282,"Fried Rice, Jackfruit, Mallum",2025-11-21 02:08 PM
T4283,"White Rice, Jackfruit, Kiri Hodi, Fish Ambul Thiyal",2025-11-21 02:08 PM
T4284,"Fried Rice, Kiri Hodi, Fried Egg, Dhal, Chicken Curry, Fish Ambul Thiyal",2025-11-21 02:08 PM
T4285,"String Hoppers, Brinjal Moju, Fried Egg",2025-11-21 02:09 PM
T4286,"Red Rice, Dhal, Chicken, Pumpkin, Devilled Chicken, Pol Sambol",2025-11-21 02:09 PM
T4287,"Fried Rice, Mallum, Fish",2025-11-21 02:10 PM
T4288,"String Hoppers, Fish Ambul Thiyal, Jackfruit",2025-11-21 02:11 PM
T4289,"String Hoppers, Papadam, Chicken Curry, Fried Egg, Fish Ambul Thiyal",2025-11-21 02:11 PM
T4290,"White Rice, Coconut Sambol, Dried Fish, Papadam",2025-11-21 02:11 PM
T4291,"Fried Rice, Papadam, Coconut Sambol",2025-11-21 02:11 PM
T4292,"String Hoppers, Coconut Sambol, Pol Sambol, Pumpkin, Dhal, Dried Fish",2025-11-21 02:12 PM
T4293,"Fried Rice, Fried Egg, Kiri Hodi, Coconut Sambol, Chicken Curry",2025-11-21 02:12 PM
T4294,"Red Rice, Chicken Curry, Pumpkin, Fried Egg, Kiri Hodi, Gotukola",2025-11-21 02:12 PM
T4295,"Fried Rice, Coconut Sambol, Fish Ambul Thiyal, Brinjal Moju, Fish, Chop Suey",2025-11-21 02:12 PM
T4296,"Red Rice, Papadam, Fish, Fried Egg, Pumpkin",2025-11-21 02:12 PM
T4297,"String Hoppers, Potato Tempered, Papadam, Jackfruit",2025-11-21 02:12 PM
T4298,"Fried Rice, Dhal, Fish Ambul Thiyal, Fried Fish, Gotukola, Brinjal Moju",2025-11-21 02:13 PM
T4299,"Red Rice, Chop Suey, Kiri Hodi, Devilled Chicken, Fried Fish, Brinjal Moju",2025-11-21 02:13 PM
T4300,"String Hoppers, Potato Tempered, Fried Egg",2025-11-21 02:14 PM
T4301,"Red Rice, Kiri Hodi, Brinjal Moju, Dried Fish, Fried Fish, Coconut Sambol",2025-11-21 02:14 PM
T4302,"Fried Rice, Devilled Chicken, Pol Sambol, Fish Ambul Thiyal, Coconut Sambol",2025-11-21 02:14 PM
T4303,"String Hoppers, Gotukola, Dried Fish, Kiri Hodi",2025-11-21 02:14 PM
T4304,"White Rice, Chilli Paste, Fish Ambul Thiyal, Fish, Dhal",2025-11-21 02:15 PM
T4305,"Red Rice, Dried Fish, Chilli Paste, Devilled Chicken, Coconut Sambol",2025-11-21 02:15 PM
T4306,"String Hoppers, Fried Egg, Pol Sambol, Jackfruit",2025-11-21 02:16 PM
T4307,"White Rice, Papadam, Brinjal Moju, Pumpkin, Coconut Sambol, Fried Egg",2025-11-21 02:16 PM
T4308,"String Hoppers, Chop Suey, Devilled Chicken, Coconut Sambol, Pumpkin, Chicken",2025-11-21 02:16 PM
T4309,"String Hoppers, Dried Fish, Chicken Curry, Brinjal Moju",2025-11-21 02:16 PM
T4310,"String Hoppers, Coconut Sambol, Jackfruit, Chop Suey",2025-11-21 02:17 PM
T4311,"Red Rice, Chicken Curry, Devilled Chicken, Potato Tempered, Mallum, Pol Sambol",2025-11-21 02:17 PM
T4312,"Red Rice, Papadam, Gotukola, Fried Fish, Chicken, Chop Suey",2025-11-21 02:17 PM
T4313,"White Rice, Mallum, Chicken",2025-11-21 02:18 PM
T4314,"White Rice, Fish, Dried Fish, Dhal, Chop Suey",2025-11-21 02:18 PM
T4315,"Red Rice, Kiri Hodi, Fish, Chicken Curry, Dhal, Dried Fish",2025-11-21 02:18 PM
T4316,"White Rice, Fish Ambul Thiyal, Coconut Sambol, Papadam",2025-11-21 02:18 PM
T4317,"String Hoppers, Mallum, Chop Suey, Fried Fish, Jackfruit",2025-11-21 02:19 PM
T4318,"White Rice, Chicken Curry, Brinjal Moju, Pumpkin, Kiri Hodi",2025-11-21 02:19 PM
T4319,"String Hoppers, Fish, Chilli Paste, Papadam, Fish Ambul Thiyal",2025-11-21 02:19 PM
T4320,"String Hoppers, Chicken Curry, Potato Tempered, Chop Suey, Chilli Paste",2025-11-21 02:20 PM
T4321,"Red Rice, Gotukola, Devilled Chicken, Chop Suey, Fried Fish",2025-11-21 02:20 PM
T4322,"White Rice, Fish Ambul Thiyal, Chicken Curry",2025-11-21 02:20 PM
T4323,"String Hoppers, Fried Fish, Mallum, Devilled Chicken, Fish Ambul Thiyal, Dhal",2025-11-21 02:20 PM
T4324,"String Hoppers, Papadam, Chilli Paste, Coconut Sambol, Fried Egg, Dried Fish",2025-11-21 02:20 PM
T4325,"Red Rice, Pumpkin, Chicken Curry, Kiri Hodi",2025-11-21 02:20 PM
T4326,"White Rice, Potato Tempered, Chicken Curry, Jackfruit",2025-11-21 02:20 PM
T4327,"String Hoppers, Jackfruit, Chop Suey",2025-11-21 02:20 PM
T4328,"Fried Rice, Pol Sambol, Chicken, Kiri Hodi, Mallum, Brinjal Moju",2025-11-21 02:21 PM
T4329,"White Rice, Chicken, Jackfruit, Fish, Gotukola, Fried Fish",2025-11-21 02:21 PM
T4330,"White Rice, Brinjal Moju, Kiri Hodi",2025-11-21 02:21 PM
T4331,"String Hoppers, Fried Fish, Potato Tempered, Pol Sambol, Dhal",2025-11-21 02:22 PM
T4332,"White Rice, Brinjal Moju, Dhal",2025-11-21 02:22 PM
T4333,"Red Rice, Jackfruit, Pumpkin, Gotukola, Chilli Paste",2025-11-21 02:22 PM
T4334,"String Hoppers, Fish Ambul Thiyal, Jackfruit, Mallum, Dhal",2025-11-21 02:23 PM
T4335,"White Rice, Fried Egg, Dhal, Jackfruit",2025-11-21 02:23 PM
T4336,"String Hoppers, Fried Fish, Devilled Chicken, Fish, Jackfruit",2025-11-21 02:23 PM
T4337,"String Hoppers, Jackfruit, Pumpkin, Fish",2025-11-21 02:23 PM
T4338,"White Rice, Fish Ambul Thiyal, Dhal, Potato Tempered, Devilled Chicken, Gotukola",2025-11-21 02:23 PM
T4339,"String Hoppers, Fish, Fried Egg, Gotukola, Pumpkin, Chicken Curry",2025-11-21 02:23 PM
T4340,"String Hoppers, Brinjal Moju, Papadam",2025-11-21 02:23 PM
T4341,"Fried Rice, Papadam, Chicken, Chop Suey, Dhal",2025-11-21 02:23 PM
T4342,"Fried Rice, Mallum, Chicken Curry, Papadam, Chicken, Dried Fish",2025-11-21 02:24 PM
T4343,"Red Rice, Pumpkin, Jackfruit, Fish, Fish Ambul Thiyal, Coconut Sambol",2025-11-21 02:24 PM
T4344,"White Rice, Mallum, Dried Fish, Brinjal Moju",2025-11-21 02:24 PM
T4345,"Red Rice, Papadam, Fish Ambul Thiyal, Chilli Paste, Potato Tempered",2025-11-21 02:24 PM
T4346,"String Hoppers, Potato Tempered, Devilled Chicken",2025-11-21 02:24 PM
T4347,"Red Rice, Kiri Hodi, Pol Sambol",2025-11-21 02:24 PM
T4348,"String Hoppers, Dhal, Chop Suey, Mallum",2025-11-21 02:25 PM
T4349,"Fried Rice, Kiri Hodi, Mallum",2025-11-21 02:26 PM
T4350,"Red Rice, Papadam, Mallum",2025-11-21 02:26 PM
T4351,"Fried Rice, Chicken Curry, Fried Egg, Mallum",2025-11-21 02:27 PM
T4352,"String Hoppers, Fish, Kiri Hodi",2025-11-21 02:27 PM
T4353,"White Rice, Kiri Hodi, Fish Ambul Thiyal, Chilli Paste, Gotukola, Potato Tempered",2025-11-21 02:27 PM
T4354,"Fried Rice, Fish Ambul Thiyal, Potato Tempered, Jackfruit, Pol Sambol",2025-11-21 02:27 PM
T4355,"String Hoppers, Fried Fish, Chop Suey",2025-11-21 02:27 PM
T4356,"White Rice, Coconut Sambol, Fish Ambul Thiyal",2025-11-21 02:28 PM
T4357,"String Hoppers, Potato Tempered, Fried Fish, Gotukola, Chop Suey",2025-11-21 02:28 PM
T4358,"String Hoppers, Kiri Hodi, Pol Sambol, Gotukola",2025-11-21 02:28 PM
T4359,"Fried Rice, Chilli Paste, Papadam",2025-11-21 02:28 PM
T4360,"White Rice, Gotukola, Fried Fish",2025-11-21 02:28 PM
T4361,"String Hoppers, Chicken Curry, Pol Sambol, Coconut Sambol, Brinjal Moju, Gotukola",2025-11-21 02:28 PM
T4362,"Fried Rice, Chicken, Fried Fish, Fried Egg, Fish Ambul Thiyal",2025-11-21 02:29 PM
T4363,"String Hoppers, Gotukola, Chop Suey, Dried Fish, Devilled Chicken, Brinjal Moju",2025-11-21 02:29 PM
T4364,"Red Rice, Dried Fish, Fried Fish, Chicken Curry, Chilli Paste",2025-11-21 02:29 PM
T4365,"Red Rice, Chop Suey, Kiri Hodi, Pumpkin",2025-11-21 02:29 PM
T4366,"White Rice, Papadam, Dhal, Fried Fish, Mallum",2025-11-21 02:30 PM
T4367,"Fried Rice, Kiri Hodi, Pol Sambol, Pumpkin, Dhal, Fried Egg",2025-11-21 02:30 PM
T4368,"Red Rice, Pol Sambol, Devilled Chicken",2025-11-21 02:30 PM
T4369,"String Hoppers, Mallum, Fried Fish, Gotukola, Dried Fish, Papadam",2025-11-22 11:00 AM
T4370,"White Rice, Devilled Chicken, Fish, Mallum",2025-11-22 11:00 AM
T4371,"White Rice, Chop Suey, Chicken Curry, Pumpkin, Jackfruit, Fish",2025-11-22 11:00 AM
T4372,"Red Rice, Fish Ambul Thiyal, Mallum",2025-11-22 11:00 AM
T4373,"String Hoppers, Potato Tempered, Fried Egg, Coconut Sambol",2025-11-22 11:00 AM
T4374,"White Rice, Dried Fish, Fried Fish, Jackfruit",2025-11-22 11:00 AM
T4375,"Fried Rice, Fish Ambul Thiyal, Pol Sambol, Kiri Hodi, Dhal, Papadam",2025-11-22 11:01 AM
T4376,"Fried Rice, Chop Suey, Chicken Curry, Chicken",2025-11-22 11:02 AM
T4377,"Fried Rice, Fried Fish, Gotukola, Chop Suey, Papadam, Chicken Curry",2025-11-22 11:02 AM
T4378,"Fried Rice, Pol Sambol, Brinjal Moju, Chop Suey, Jackfruit, Devilled Chicken",2025-11-22 11:02 AM
T4379,"Red Rice, Gotukola, Pol Sambol, Fried Egg",2025-11-22 11:02 AM
T4380,"String Hoppers, Dried Fish, Fish Ambul Thiyal, Dhal",2025-11-22 11:03 AM
T4381,"Red Rice, Mallum, Chop Suey, Kiri Hodi",2025-11-22 11:03 AM
T4382,"Red Rice, Fried Egg, Pumpkin",2025-11-22 11:03 AM
T4383,"String Hoppers, Coconut Sambol, Pol Sambol, Jackfruit, Fried Fish",2025-11-22 11:03 AM
T4384,"String Hoppers, Chicken Curry, Fish Ambul Thiyal, Chop Suey, Fish, Pumpkin",2025-11-22 11:04 AM
T4385,"Fried Rice, Fried Egg, Chicken Curry, Potato Tempered",2025-11-22 11:04 AM
T4386,"String Hoppers, Chop Suey, Mallum, Pumpkin, Pol Sambol, Coconut Sambol",2025-11-22 11:05 AM
T4387,"Fried Rice, Chop Suey, Chicken, Fried Fish",2025-11-22 11:05 AM
T4388,,2025-11-22 11:05 AM
T4389,"String Hoppers, Fish, Fish Ambul Thiyal",2025-11-22 11:05 AM
T4390,"White Rice, Gotukola, Chilli Paste, Brinjal Moju, Papadam",2025-11-22 11:06 AM
T4391,"White Rice, Coconut Sambol, Chicken Curry, Chicken Curry, Chilli Paste",2025-11-22 11:06 AM
T4392,"White Rice, Dhal, Brinjal Moju, Chicken Curry",2025-11-22 11:06 AM
T4393,"Fried Rice, Chicken Curry, Chicken, Pumpkin, Gotukola",2025-11-22 11:07 AM
T4394,"String Hoppers, Potato Tempered, Gotukola, Mallum, Fried Fish",2025-11-22 11:07 AM
T4395,"String Hoppers, Dhal, Kiri Hodi, Papadam, Devilled Chicken",2025-11-22 11:07 AM
T4396,"White Rice, Gotukola, Pumpkin, Chicken Curry, Kiri Hodi, Devilled Chicken",2025-11-22 11:07 AM
T4397,"Red Rice, Jackfruit, Dried Fish, Pumpkin, Mallum",2025-11-22 11:07 AM
T4398,"White Rice, Fish Ambul Thiyal, Potato Tempered, Dhal",2025-11-22 11:07 AM
T4399,"String Hoppers, Devilled Chicken, Fried Egg",2025-11-22 11:08 AM
T4400,"Fried Rice, Pumpkin, Kiri Hodi, Fish, Fried Egg, Chop Suey",2025-11-22 11:08 AM
T4401,"Fried Rice, Dried Fish, Fried Fish, Jackfruit, Kiri Hodi",2025-11-22 11:08 AM
T4402,"White Rice, Devilled Chicken, Jackfruit, Mallum, Fish Ambul Thiyal",2025-11-22 11:08 AM
T4403,"White Rice, Brinjal Moju, Chilli Paste",2025-11-22 11:09 AM
T4404,"Red Rice, Chicken Curry, Devilled Chicken",2025-11-22 11:09 AM
T4405,"Red Rice, Chicken Curry, Fried Fish, Fish, Jackfruit",2025-11-22 11:10 AM
T4406,"String Hoppers, Fish Ambul Thiyal, Brinjal Moju",2025-11-22 11:10 AM
T4407,"Fried Rice, Brinjal Moju, Potato Tempered, Dried Fish, Pol Sambol",2025-11-22 11:10 AM
T4408,"White Rice, Fish, Coconut Sambol, Chicken Curry",2025-11-22 11:11 AM
T4409,"String Hoppers, Jackfruit, Papadam, Devilled Chicken",2025-11-22 11:11 AM
T4410,"String Hoppers, Fish Ambul Thiyal, Mallum, Dhal",2025-11-22 11:11 AM
T4411,"Red Rice, Pol Sambol, Jackfruit, Fish Ambul Thiyal, Pumpkin, Fried Fish",2025-11-22 11:11 AM
T4412,"Fried Rice, Chilli Paste, Devilled Chicken, Pol Sambol, Coconut Sambol, Papadam",2025-11-22 11:11 AM
T4413,"Fried Rice, Chicken, Pol Sambol, Dhal",2025-11-22 11:12 AM
T4414,"Red Rice, Pumpkin, Jackfruit",2025-11-22 11:12 AM
T4415,"Fried Rice, Potato Tempered, Pumpkin, Chicken, Mallum, Brinjal Moju",2025-11-22 11:12 AM
T4416,"Red Rice, Pumpkin, Fish, Dried Fish",2025-11-22 11:12 AM
T4417,"String Hoppers, Papadam, Chilli Paste, Potato Tempered",2025-11-22 11:13 AM
T4418,"String Hoppers, Papadam, Devilled Chicken, Jackfruit, Chilli Paste, Chop Suey",2025-11-22 11:13 AM
T4419,"String Hoppers, Devilled Chicken, Pumpkin",2025-11-22 11:13 AM
T4420,"String Hoppers, Dried Fish, Papadam, Chop Suey, Gotukola",2025-11-22 11:14 AM
T4421,"String Hoppers, Gotukola, Chilli Paste, Pumpkin, Dhal, Brinjal Moju",2025-11-22 11:14 AM
T4422,"White Rice, Gotukola, Dhal, Papadam, Potato Tempered, Fried Fish",2025-11-22 11:14 AM
T4423,"String Hoppers, Fried Egg, Chicken, Coconut Sambol",2025-11-22 11:14 AM
T4424,"String Hoppers, Dhal, Coconut Sambol, Chilli Paste, Chicken Curry",2025-11-22 11:14 AM
T4425,"Red Rice, Pumpkin, Dried Fish, Coconut Sambol",2025-11-22 11:14 AM
T4426,"Fried Rice, Fried Egg, Fish",2025-11-22 11:15 AM
T4427,"Fried Rice, Pol Sambol, Coconut Sambol, Jackfruit",2025-11-22 11:15 AM
T4428,"String Hoppers, Kiri Hodi, Pumpkin, Pol Sambol, Dried Fish",2025-11-22 11:15 AM
T4429,"String Hoppers, Devilled Chicken, Jackfruit, Papadam, Fish Ambul Thiyal, Brinjal Moju",2025-11-22 11:15 AM
T4430,"Red Rice, Pol Sambol, Fried Fish",2025-11-22 11:15 AM
T4431,"Red Rice, Chop Suey, Devilled Chicken, Dried Fish, Chicken",2025-11-22 11:15 AM
T4432,"White Rice, Chilli Paste, Pumpkin",2025-11-22 11:15 AM
T4433,"String Hoppers, Kiri Hodi, Mallum, Dhal",2025-11-22 11:15 AM
T4434,"Red Rice, Devilled Chicken, Chilli Paste, Fried Egg",2025-11-22 11:16 AM
T4435,"String Hoppers, Chicken, Chicken Curry, Brinjal Moju, Kiri Hodi",2025-11-22 11:16 AM
T4436,"White Rice, Chicken, Potato Tempered",2025-11-22 11:16 AM
T4437,"String Hoppers, Kiri Hodi, Gotukola",2025-11-22 11:17 AM
T4438,"String Hoppers, Devilled Chicken, Fried Fish",2025-11-22 11:17 AM
